table,portal_id,content_type,record_id,source_path,field,old_value_sample,new_value_sample,repair_type,confidence,reason,applied
career_glossary,career,glossary,career-glossary-career-shift,content-source/_normalized\career\glossary\career-glossary-career-shift.json,data.definition_ar,,الانتقال من مجال عمل إلى مجال آخر مختلف، ويتطلب غا,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
career_glossary,career,glossary,career-glossary-cover-letter-2,content-source/_normalized\career\glossary\career-glossary-cover-letter-2.json,slug,,career-glossary-cover-letter-2,slug_filled,high,Filled slug from id,yes
career_glossary,career,glossary,career-glossary-cover-letter-2,content-source/_normalized\career\glossary\career-glossary-cover-letter-2.json,data.definition_ar,,رسالة ترفق مع السيرة الذاتية لتوضيح سبب اهتمامك با,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
career_glossary,career,glossary,career-glossary-cover-letter,content-source/_normalized\career\glossary\career-glossary-cover-letter.json,slug,,career-glossary-cover-letter,slug_filled,high,Filled slug from id,yes
career_glossary,career,glossary,career-glossary-cover-letter,content-source/_normalized\career\glossary\career-glossary-cover-letter.json,title_en,,Cover Letter,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_glossary,career,glossary,career-glossary-cover-letter,content-source/_normalized\career\glossary\career-glossary-cover-letter.json,data.definition_ar,,رسالة ترفق مع السيرة الذاتية تقدم فيها نفسك وتوضح ,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
career_glossary,career,glossary,career-glossary-culture-fit,content-source/_normalized\career\glossary\career-glossary-culture-fit.json,slug,,career-glossary-culture-fit,slug_filled,high,Filled slug from id,yes
career_glossary,career,glossary,career-glossary-culture-fit,content-source/_normalized\career\glossary\career-glossary-culture-fit.json,title_en,,Culture Fit,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_glossary,career,glossary,career-glossary-culture-fit,content-source/_normalized\career\glossary\career-glossary-culture-fit.json,data.definition_ar,,مدى توافق قيم الموظف وسلوكياته ومعتقداته مع ثقافة ,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
career_glossary,career,glossary,career-glossary-cv-optimization,content-source/_normalized\career\glossary\career-glossary-cv-optimization.json,slug,,career-glossary-cv-optimization,slug_filled,high,Filled slug from id,yes
career_glossary,career,glossary,career-glossary-cv-optimization,content-source/_normalized\career\glossary\career-glossary-cv-optimization.json,title_en,,CV Optimization,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_glossary,career,glossary,career-glossary-cv-optimization,content-source/_normalized\career\glossary\career-glossary-cv-optimization.json,data.definition_ar,,عملية تعديل السيرة الذاتية لتتناسب مع متطلبات الوظ,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
career_glossary,career,glossary,career-glossary-cv,content-source/_normalized\career\glossary\career-glossary-cv.json,slug,,career-glossary-cv,slug_filled,high,Filled slug from id,yes
career_glossary,career,glossary,career-glossary-cv,content-source/_normalized\career\glossary\career-glossary-cv.json,data.definition_ar,,وثيقة تقدم ملخصاً عن خبراتك ومهاراتك.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
career_glossary,career,glossary,career-glossary-elevator-pitch-2,content-source/_normalized\career\glossary\career-glossary-elevator-pitch-2.json,slug,,career-glossary-elevator-pitch-2,slug_filled,high,Filled slug from id,yes
career_glossary,career,glossary,career-glossary-elevator-pitch-2,content-source/_normalized\career\glossary\career-glossary-elevator-pitch-2.json,data.definition_ar,,عرض تقديمي قصير جداً عن نفسك ومهاراتك.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
career_glossary,career,glossary,career-glossary-elevator-pitch,content-source/_normalized\career\glossary\career-glossary-elevator-pitch.json,slug,,career-glossary-elevator-pitch,slug_filled,high,Filled slug from id,yes
career_glossary,career,glossary,career-glossary-elevator-pitch,content-source/_normalized\career\glossary\career-glossary-elevator-pitch.json,title_en,,Elevator Pitch,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_glossary,career,glossary,career-glossary-elevator-pitch,content-source/_normalized\career\glossary\career-glossary-elevator-pitch.json,data.definition_ar,,مقدمة قصيرة ومقنعة عن نفسك ومهاراتك وما تبحث عنه م,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
career_glossary,career,glossary,career-glossary-freelance,content-source/_normalized\career\glossary\career-glossary-freelance.json,slug,,career-glossary-freelance,slug_filled,high,Filled slug from id,yes
career_glossary,career,glossary,career-glossary-freelance,content-source/_normalized\career\glossary\career-glossary-freelance.json,data.definition_ar,,تقديم الخدمات بشكل مستقل لعدة عملاء.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
career_glossary,career,glossary,career-glossary-gig-economy,content-source/_normalized\career\glossary\career-glossary-gig-economy.json,slug,,career-glossary-gig-economy,slug_filled,high,Filled slug from id,yes
career_glossary,career,glossary,career-glossary-gig-economy,content-source/_normalized\career\glossary\career-glossary-gig-economy.json,title_en,,Gig Economy,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_glossary,career,glossary,career-glossary-gig-economy,content-source/_normalized\career\glossary\career-glossary-gig-economy.json,data.definition_ar,,سوق عمل يعتمد على الوظائف المؤقتة، والعمل المستقل،,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
career_glossary,career,glossary,career-glossary-hard-skills-2,content-source/_normalized\career\glossary\career-glossary-hard-skills-2.json,slug,,career-glossary-hard-skills-2,slug_filled,high,Filled slug from id,yes
career_glossary,career,glossary,career-glossary-hard-skills-2,content-source/_normalized\career\glossary\career-glossary-hard-skills-2.json,data.definition_ar,,قدرات تقنية ومعرفة متخصصة يمكن قياسها.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
career_glossary,career,glossary,career-glossary-hard-skills,content-source/_normalized\career\glossary\career-glossary-hard-skills.json,slug,,career-glossary-hard-skills,slug_filled,high,Filled slug from id,yes
career_glossary,career,glossary,career-glossary-hard-skills,content-source/_normalized\career\glossary\career-glossary-hard-skills.json,title_en,,Hard Skills,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_glossary,career,glossary,career-glossary-hard-skills,content-source/_normalized\career\glossary\career-glossary-hard-skills.json,data.definition_ar,,القدرات والمعارف التقنية المحددة والمطلوبة لأداء و,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
career_glossary,career,glossary,career-glossary-imposter-syndrome,content-source/_normalized\career\glossary\career-glossary-imposter-syndrome.json,slug,,career-glossary-imposter-syndrome,slug_filled,high,Filled slug from id,yes
career_glossary,career,glossary,career-glossary-imposter-syndrome,content-source/_normalized\career\glossary\career-glossary-imposter-syndrome.json,title_en,,Imposter Syndrome,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_glossary,career,glossary,career-glossary-imposter-syndrome,content-source/_normalized\career\glossary\career-glossary-imposter-syndrome.json,data.definition_ar,,شعور داخلي بعدم الكفاءة والشك في الذات رغم وجود أد,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
career_glossary,career,glossary,career-glossary-informational-interview,content-source/_normalized\career\glossary\career-glossary-informational-interview.json,slug,,career-glossary-informational-interview,slug_filled,high,Filled slug from id,yes
career_glossary,career,glossary,career-glossary-informational-interview,content-source/_normalized\career\glossary\career-glossary-informational-interview.json,title_en,,Informational Interview,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_glossary,career,glossary,career-glossary-informational-interview,content-source/_normalized\career\glossary\career-glossary-informational-interview.json,data.definition_ar,,لقاء غير رسمي مع محترف في مجال معين للحصول على معل,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
career_glossary,career,glossary,career-glossary-internship,content-source/_normalized\career\glossary\career-glossary-internship.json,slug,,career-glossary-internship,slug_filled,high,Filled slug from id,yes
career_glossary,career,glossary,career-glossary-internship,content-source/_normalized\career\glossary\career-glossary-internship.json,data.definition_ar,,فترة عمل مؤقتة لاكتساب خبرة عملية في مجال معين.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
career_glossary,career,glossary,career-glossary-interview,content-source/_normalized\career\glossary\career-glossary-interview.json,slug,,career-glossary-interview,slug_filled,high,Filled slug from id,yes
career_glossary,career,glossary,career-glossary-interview,content-source/_normalized\career\glossary\career-glossary-interview.json,data.definition_ar,,لقاء لتقييم مدى ملاءمتك للوظيفة.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
career_glossary,career,glossary,career-glossary-job-description-2,content-source/_normalized\career\glossary\career-glossary-job-description-2.json,slug,,career-glossary-job-description-2,slug_filled,high,Filled slug from id,yes
career_glossary,career,glossary,career-glossary-job-description-2,content-source/_normalized\career\glossary\career-glossary-job-description-2.json,data.definition_ar,,وثيقة توضح المهام والمسؤوليات المطلوبة لوظيفة معين,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
career_glossary,career,glossary,career-glossary-job-description,content-source/_normalized\career\glossary\career-glossary-job-description.json,slug,,career-glossary-job-description,slug_filled,high,Filled slug from id,yes
career_glossary,career,glossary,career-glossary-job-description,content-source/_normalized\career\glossary\career-glossary-job-description.json,title_en,,Job Description,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_glossary,career,glossary,career-glossary-job-description,content-source/_normalized\career\glossary\career-glossary-job-description.json,data.definition_ar,,وثيقة تحدد مسؤوليات الوظيفة ومهامها والمهارات والم,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
